Ï,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
11124,11125,1734,WA-00015,NASELLE,98638,PACIFIC,WA,108964,108464,500,101800,101300,500
11124,11125,1734,WA-00015,NEILTON,98566,GRAYS HARBOR,WA,27025,22945,4080,5600,1500,4100
11124,11125,1734,WA-00015,OAKVILLE,98568,GRAYS HARBOR,WA,569104,387678,181426,325100,217400,107700
11124,11125,1734,WA-00015,OCEAN PARK,98640,PACIFIC,WA,156546,144056,12490,90900,81100,9800
11124,11125,1734,WA-00015,OCEAN SHORES,98569,GRAYS HARBOR,WA,132222,112217,20005,84300,75400,8900
11124,11125,1734,WA-00015,OLYMPIA,98501,THURSTON,WA,35668,32358,3310,5900,5900,0
11124,11125,1734,WA-00015,OLYMPIA,98502,THURSTON,WA,454619,428544,26075,65900,60700,5200
11124,11125,1734,WA-00015,OLYMPIA,98506,THURSTON,WA,50098,39848,10250,42000,33700,8300
11124,11125,1734,WA-00015,OLYMPIA,98512,THURSTON,WA,338027,217502,120525,136600,94700,41900
11124,11125,1734,WA-00015,OLYMPIA,98516,THURSTON,WA,27922,23022,4900,15700,15700,0
11124,11125,1734,WA-00015,PACIFIC BEACH,98571,GRAYS HARBOR,WA,4460,4460,0,0,0,0
11124,11125,1734,WA-00015,PE ELL,98572,LEWIS,WA,186942,149017,37925,20000,20000,0
11124,11125,1734,WA-00015,PE ELL,98572,PACIFIC,WA,45301,40126,5175,0,0,0
11124,11125,1734,WA-00015,PORT ANGELES,98362,CLALLAM,WA,59773,57473,2300,0,0,0
11124,11125,1734,WA-00015,PORT ORCHARD,98366,KITSAP,WA,62720,58320,4400,31800,28400,3400
11124,11125,1734,WA-00015,PORT ORCHARD,98367,KITSAP,WA,90330,73955,16375,76900,60500,16400
11124,11125,1734,WA-00015,POULSBO,98370,KITSAP,WA,335178,267623,67555,162300,121100,41200
11124,11125,1734,WA-00015,QUINAULT,98575,GRAYS HARBOR,WA,347179,284354,62825,3000,0,3000
11124,11125,1734,WA-00015,RAINIER,98576,THURSTON,WA,20579,20579,0,0,0,0
11124,11125,1734,WA-00015,RAYMOND,98577,PACIFIC,WA,1361730,1101743,259987,425500,279600,145900
11124,11125,1734,WA-00015,RENTON,98059,KING,WA,82391,47591,34800,77700,42900,34800
11124,11125,1734,WA-00015,ROCHESTER,98579,LEWIS,WA,98366,57266,41100,0,0,0
11124,11125,1734,WA-00015,ROCHESTER,98579,THURSTON,WA,1161106,738316,422790,439800,273700,166100
11124,11125,1734,WA-00015,SEABECK,98380,KITSAP,WA,452049,433674,18375,220300,216900,3400
11124,11125,1734,WA-00015,SEABECK,98380,MASON,WA,31711,27336,4375,24000,19600,4400
11124,11125,1734,WA-00015,SEATTLE,98103,KING,WA,10018,10018,0,10000,10000,0
11124,11125,1734,WA-00015,SEATTLE,98106,KING,WA,132361,115036,17325,78500,71200,7300
11124,11125,1734,WA-00015,SEATTLE,98107,KING,WA,14154,13154,1000,14200,13200,1000
11124,11125,1734,WA-00015,SEATTLE,98108,KING,WA,76711,44561,32150,5600,0,5600
11124,11125,1734,WA-00015,SEATTLE,98112,KING,WA,7969,7369,600,0,0,0
11124,11125,1734,WA-00015,SEATTLE,98115,KING,WA,179562,116537,63025,121400,78700,42700
11124,11125,1734,WA-00015,SEATTLE,98116,KING,WA,15436,15436,0,2900,2900,0
11124,11125,1734,WA-00015,SEATTLE,98117,KING,WA,58477,36827,21650,48300,27700,20600
11124,11125,1734,WA-00015,SEATTLE,98118,KING,WA,31502,30002,1500,25700,24200,1500
11124,11125,1734,WA-00015,SEATTLE,98122,KING,WA,8981,5981,3000,5900,2900,3000
11124,11125,1734,WA-00015,SEATTLE,98125,KING,WA,313850,249525,64325,198100,145700,52400
11124,11125,1734,WA-00015,SEATTLE,98126,KING,WA,80614,66914,13700,19000,17800,1200
11124,11125,1734,WA-00015,SEATTLE,98133,KING,WA,167756,98696,69060,95400,60500,34900
11124,11125,1734,WA-00015,SEATTLE,98136,KING,WA,18511,15811,2700,0,0,0
11124,11125,1734,WA-00015,SEATTLE,98144,KING,WA,73800,47650,26150,19300,9200,10100
11124,11125,1734,WA-00015,SEATTLE,98146,KING,WA,130359,130359,0,123800,123800,0
11124,11125,1734,WA-00015,SEATTLE,98168,KING,WA,17884,15384,2500,17900,15400,2500
11124,11125,1734,WA-00015,SEATTLE,98177,KING,WA,144958,108773,36185,125600,89400,36200
11124,11125,1734,WA-00015,SEATTLE,98178,KING,WA,72446,64271,8175,44700,36900,3200
11124,11125,1734,WA-00015,SEQUIM,98382,CLALLAM,WA,52649,52649,0,52700,52700,0
11124,11125,1734,WA-00015,SHELTON,98584,MASON,WA,348461,277476,70985,63600,57500,6100
11124,11125,1734,WA-00015,SHORELINE,98133,KING,WA,203808,170848,32960,56900,49400,7500
11124,11125,1734,WA-00015,SHORELINE,98155,KING,WA,26456,24156,2300,14100,13600,500
11124,11125,1734,WA-00015,SHORELINE,98177,KING,WA,15181,13531,1650,10000,8900,1100
11124,11125,1734,WA-00015,SILVERDALE,98383,KITSAP,WA,142310,113206,29104,91600,62800,28800
11124,11125,1734,WA-00015,SKAMOKAWA,98647,WAHKIAKUM,WA,26821,26821,0,26900,26900,0
11124,11125,1734,WA-00015,SNOHOMISH,98290,SNOHOMISH,WA,21710,20710,1000,0,0,0
11124,11125,1734,WA-00015,SNOHOMISH,98296,SNOHOMISH,WA,184149,182349,1800,164600,162800,1800
11124,11125,1734,WA-00015,SOUTH BEND,98586,PACIFIC,WA,330295,315150,15145,65100,56300,8800
11124,11125,1734,WA-00015,TAHOLAH,98587,GRAYS HARBOR,WA,2703,2703,0,0,0,0
11124,11125,1734,WA-00015,TAHUYA,98588,MASON,WA,2057535,1376300,681235,550200,362200,188000
11124,11125,1734,WA-00015,TOKELAND,98590,PACIFIC,WA,17293,16293,1000,0,0,0
11124,11125,1734,WA-00015,TOLEDO,98591,LEWIS,WA,31334,24734,6600,30400,23800,6600
11124,11125,1734,WA-00015,TUMWATER,98512,THURSTON,WA,4234,4234,0,3400,3400,0
11124,11125,1734,WA-00015,UNION,98592,MASON,WA,476476,388976,87500,271600,230400,41200
11124,11125,1734,WA-00015,WESTPORT,98595,GRAYS HARBOR,WA,33173,32303,870,28800,27900,900
11124,11125,1734,WA-00015,WINLOCK,98596,LEWIS,WA,168786,157436,11350,58300,57700,600
11124,11125,1734,WA-00015,WOODINVILLE,98072,KING,WA,206465,41715,164750,43600,300,43300
11124,11125,1734,WA-00015,WOODINVILLE,98077,KING,WA,1857,1857,0,0,0,0
11140,11141,,HI-00010,HONOLULU,96816,HONOLULU,HI,82064,65634,16430,0,0,0
11140,11141,,HI-00010,HONOLULU,96817,HONOLULU,HI,36471,34471,2000,0,0,0
11140,11141,,HI-00010,HONOLULU,96821,HONOLULU,HI,49589,29549,20040,0,0,0
11140,11141,,HI-00010,HONOLULU,96822,HONOLULU,HI,33293,33293,0,33300,33300,0
11140,11141,,HI-00010,KAHULUI,96732,MAUI,HI,28495,26295,2200,0,0,0
11140,11141,,HI-00010,KAILUA,96734,HONOLULU,HI,79173,79173,0,8900,8900,0
11140,11141,,HI-00010,KANEOHE,96744,HONOLULU,HI,155110,141790,13320,106900,98600,8300
11140,11141,,HI-00010,KIHEI,96753,MAUI,HI,307407,229947,77460,17700,17100,600
11140,11141,,HI-00010,KULA,96790,MAUI,HI,467856,395601,72255,193200,166200,27000
11140,11141,,HI-00010,LAHAINA,96761,MAUI,HI,54392,53092,1300,0,0,0
11140,11141,,HI-00010,PUKALANI,96768,MAUI,HI,100998,76948,24050,10000,10000,0
11140,11141,,HI-00010,WAIANAE,96792,HONOLULU,HI,80274,75054,5220,10000,10000,0
11140,11141,,HI-00010,WAILUKU,96793,MAUI,HI,190160,165250,24910,173700,102600,19900
11140,11141,,HI-00010,WAIPAHU,96797,HONOLULU,HI,2460,2460,0,2500,2500,0
11142,11143,,MA-00012,GLOUCESTER,01930,ESSEX,MA,246935,0,246935,111300,0,111300
11146,11147,,IN-00015,BOURBON,46504,MARSHALL,IN,120588,105438,15150,104500,92300,12200
11146,11147,,IN-00015,NAPPANEE,46550,ELKHART,IN,4037942,2986612,1051330,603600,457100,146500
11146,11147,,IN-00015,NAPPANEE,46550,KOSCIUSKO,IN,491768,490668,1100,0,0,0
11148,11149,1738,NV-00008,FERNLEY,89408,LYON,NV,5191625,3337310,1854315,2434800,1537900,783500
11154,11155,,MS-00014,CALEDONIA,39740,LOWNDES,MS,292905,225155,67750,143400,126400,17000
11154,11155,,MS-00014,CALEDONIA,39740,MONROE,MS,1514203,1078493,435710,728400,514300,214100
11154,11155,,MS-00014,COLUMBUS,39705,LOWNDES,MS,9350,0,9350,9400,0,9400
11154,11155,,MS-00014,GOODMAN,39079,HOLMES,MS,121324,87424,33900,82400,67500,14900
11154,11155,,MS-00014,HAMILTON,39746,MONROE,MS,79112,78312,800,0,0,0
11154,11155,,MS-00014,MC COOL,39108,ATTALA,MS,201720,172420,29300,0,0,0
11154,11155,,MS-00014,SULLIGENT,35586,LAMAR,AL,167909,109509,58400,150300,107100,43200
11160,11161,1740,IN-00017,ALBION,46701,NOBLE,IN,52569,51019,1550,35000,35000,0
11160,11161,1740,IN-00017,ARGOS,46501,MARSHALL,IN,28392,28392,0,27300,27300,0
11160,11161,1740,IN-00017,AUBURN,46706,DE KALB,IN,23947,22457,1490,0,0,0
11160,11161,1740,IN-00017,BATTLE GROUND,47920,CARROLL,IN,458720,254440,204280,155400,63700,91700
11160,11161,1740,IN-00017,BATTLE GROUND,47920,TIPPECANOE,IN,355964,227384,128580,218100,117600,100500
11160,11161,1740,IN-00017,BROOKSTON,47923,CARROLL,IN,2343985,1320135,1023850,1241000,602000,594000
11160,11161,1740,IN-00017,BROOKSTON,47923,WHITE,IN,1482911,786286,696625,447700,187900,259800
11160,11161,1740,IN-00017,BUFFALO,47925,WHITE,IN,349133,258653,90480,83900,66100,17800
11160,11161,1740,IN-00017,CHURUBUSCO,46723,WHITLEY,IN,67268,52708,14560,0,0,0
11160,11161,1740,IN-00017,CROMWELL,46732,NOBLE,IN,14667,14667,0,10000,10000,0
11160,11161,1740,IN-00017,CULVER,46511,FULTON,IN,100827,61547,39280,100900,61600,39300
11160,11161,1740,IN-00017,CULVER,46511,PULASKI,IN,1800,0,1800,1800,0,1800
11160,11161,1740,IN-00017,DELONG,46922,FULTON,IN,19329,18579,750,0,0,0
11160,11161,1740,IN-00017,DELPHI,46923,CARROLL,IN,1719079,1018852,700227,637000,277100,297600
11160,11161,1740,IN-00017,DELPHI,46923,TIPPECANOE,IN,44759,17663,27096,10000,0,10000
11160,11161,1740,IN-00017,ELKHART,46514,ELKHART,IN,142707,112892,29815,93300,67300,26000
11160,11161,1740,IN-00017,ELKHART,46516,ELKHART,IN,12135,9935,2200,6800,6800,0
11160,11161,1740,IN-00017,ELKHART,46517,ELKHART,IN,157689,124686,33003,112500,84000,28500
11160,11161,1740,IN-00017,FORT WAYNE,46802,ALLEN,IN,28035,20835,7200,0,0,0
11160,11161,1740,IN-00017,FORT WAYNE,46803,ALLEN,IN,8865,5815,3050,0,0,0
11160,11161,1740,IN-00017,FORT WAYNE,46804,ALLEN,IN,9179,8904,275,8100,7800,300
11160,11161,1740,IN-00017,FORT WAYNE,46805,ALLEN,IN,28554,25964,2590,10500,7900,2600
11160,11161,1740,IN-00017,FORT WAYNE,46806,ALLEN,IN,10770,10070,700,0,0,0
11160,11161,1740,IN-00017,FORT WAYNE,46808,ALLEN,IN,6385,5635,750,0,0,0
11160,11161,1740,IN-00017,FORT WAYNE,46816,ALLEN,IN,2157,1977,180,500,300,200
11160,11161,1740,IN-00017,FORT WAYNE,46819,ALLEN,IN,875,875,0,800,800,0
11160,11161,1740,IN-00017,FOWLER,47944,BENTON,IN,13785,8705,5080,0,0,0
11160,11161,1740,IN-00017,GARRETT,46738,DE KALB,IN,266889,201724,65165,266200,184600,40000
11160,11161,1740,IN-00017,GARY,46402,LAKE,IN,8367,5167,3200,0,0,0
11160,11161,1740,IN-00017,GARY,46403,LAKE,IN,17528,15828,1700,15600,13900,1700
11160,11161,1740,IN-00017,GARY,46404,LAKE,IN,44096,43271,825,38000,37100,900
11160,11161,1740,IN-00017,GARY,46406,LAKE,IN,6747,3372,3375,0,0,0
11160,11161,1740,IN-00017,GARY,46407,LAKE,IN,63210,57160,6050,0,0,0
11160,11161,1740,IN-00017,GARY,46408,LAKE,IN,11448,11023,425,11500,11100,400
11160,11161,1740,IN-00017,GARY,46409,LAKE,IN,154137,110272,43865,5200,5200,0
11160,11161,1740,IN-00017,GOODLAND,47948,NEWTON,IN,77577,52502,25075,60800,35700,25100
11160,11161,1740,IN-00017,GOSHEN,46526,ELKHART,IN,80887,48272,32615,58700,40900,17800
11160,11161,1740,IN-00017,GOSHEN,46528,ELKHART,IN,110165,97990,12175,48900,43300,5600
11160,11161,1740,IN-00017,GRANGER,46530,ELKHART,IN,32056,29446,2610,15200,15200,0
11160,11161,1740,IN-00017,GRASS CREEK,46935,FULTON,IN,13998,12358,1640,0,0,0
11160,11161,1740,IN-00017,HIGHLAND,46322,LAKE,IN,40710,31950,8760,40800,32000,8800
11160,11161,1740,IN-00017,HOBART,46342,LAKE,IN,7788,7788,0,6700,6700,0
11160,11161,1740,IN-00017,HUNTERTOWN,46748,ALLEN,IN,24928,16553,8375,10000,10000,0
11160,11161,1740,IN-00017,KENTLAND,47951,NEWTON,IN,62357,58372,3985,20000,17200,2800
11160,11161,1740,IN-00017,KEWANNA,46939,FULTON,IN,32590,24340,8250,22900,14700,8200
11160,11161,1740,IN-00017,KNOX,46534,STARKE,IN,114509,79119,35390,45500,36700,8800
11160,11161,1740,IN-00017,LA PORTE,46350,LA PORTE,IN,35360,35360,0,27100,27100,0
11160,11161,1740,IN-00017,LAFAYETTE,47905,TIPPECANOE,IN,14780,14780,0,13600,13600,0
11160,11161,1740,IN-00017,LAKEVILLE,46536,ST JOSEPH,IN,18916,18916,0,18700,18700,0
11160,11161,1740,IN-00017,LAPORTE,46350,LA PORTE,IN,19024,18584,440,0,0,0
11160,11161,1740,IN-00017,LEESBURG,46538,KOSCIUSKO,IN,20806,12231,8575,0,0,0
11160,11161,1740,IN-00017,LIGONIER,46767,NOBLE,IN,5201,5201,0,0,0,0
11160,11161,1740,IN-00017,LOGANSPORT,46947,CASS,IN,7002,7002,0,7100,7100,0
11160,11161,1740,IN-00017,LUCERNE,46950,CASS,IN,13145,7600,5545,10000,5000,5000
11160,11161,1740,IN-00017,MACY,46951,FULTON,IN,78160,66830,11330,41900,31100,10800
11160,11161,1740,IN-00017,MEDARYVILLE,47957,PULASKI,IN,45448,27128,18320,26100,7800,18300
11160,11161,1740,IN-00017,MERRILLVILLE,46410,LAKE,IN,110913,89058,21855,10000,7300,2700
11160,11161,1740,IN-00017,MICHIGAN CITY,46360,LA PORTE,IN,81689,71489,10200,36800,34700,2100
11160,11161,1740,IN-00017,MISHAWAKA,46544,ST JOSEPH,IN,71014,54814,16200,10000,6300,3700
11160,11161,1740,IN-00017,MISHAWAKA,46544,ST. JOSEPH,IN,28754,22254,6500,24400,17900,6500
11160,11161,1740,IN-00017,MONON,47959,WHITE,IN,202775,159455,43320,100700,70600,30100
11160,11161,1740,IN-00017,MONTEREY,46960,PULASKI,IN,66000,38700,27300,37300,10000,27300
11160,11161,1740,IN-00017,MONTICELLO,47960,CARROLL,IN,1943584,1081537,862047,811300,433500,321600
11160,11161,1740,IN-00017,MONTICELLO,47960,WHITE,IN,3521749,2125886,1395863,1737900,962400,690400
11160,11161,1740,IN-00017,NORTH JUDSON,46366,STARKE,IN,25544,25214,330,25400,25100,300
11160,11161,1740,IN-00017,NORTH WEBSTER,46555,KOSCIUSKO,IN,16495,15895,600,10000,10000,0
11160,11161,1740,IN-00017,OSCEOLA,46561,ELKHART,IN,66796,55551,11245,0,0,0
11160,11161,1740,IN-00017,OSCEOLA,46561,ST JOSEPH,IN,134035,112425,21610,117700,99600,18100
11160,11161,1740,IN-00017,OSCEOLA,46561,ST. JOSEPH,IN,20298,12278,8020,19500,11500,8000
11160,11161,1740,IN-00017,PLYMOUTH,46563,MARSHALL,IN,27914,22454,5460,15500,13200,2300
11160,11161,1740,IN-00017,REMINGTON,47977,JASPER,IN,1248739,727390,521349,671200,405300,265900
11160,11161,1740,IN-00017,RENSSELAER,47978,JASPER,IN,211422,180697,30725,116800,102400,14400
11160,11161,1740,IN-00017,REYNOLDS,47980,WHITE,IN,57935,54435,3500,27500,27500,0
11160,11161,1740,IN-00017,ROCHESTER,46975,FULTON,IN,357149,271844,85305,170700,144100,26600
11160,11161,1740,IN-00017,ROME CITY,46784,NOBLE,IN,4000,4000,0,0,0,0
11160,11161,1740,IN-00017,SOUTH BEND,46614,ST JOSEPH,IN,14856,12106,2750,10000,10000,0
11160,11161,1740,IN-00017,SPENCERVILLE,46788,ALLEN,IN,51237,43537,7700,0,0,0
11160,11161,1740,IN-00017,STAR CITY,46985,PULASKI,IN,282752,157327,125425,171200,74900,96300
11160,11161,1740,IN-00017,SYRACUSE,46567,KOSCIUSKO,IN,76477,68657,7820,10000,10000,0
11160,11161,1740,IN-00017,TWELVE MILE,46988,CASS,IN,4793,4043,750,4600,3800,800
11160,11161,1740,IN-00017,WAKARUSA,46573,ELKHART,IN,17393,13093,4300,0,0,0
11160,11161,1740,IN-00017,WALKERTON,46574,LA PORTE,IN,30901,27601,3300,25800,22500,3300
11160,11161,1740,IN-00017,WALKERTON,46574,MARSHALL,IN,30100,29900,200,0,0,0
11160,11161,1740,IN-00017,WALKERTON,46574,ST JOSEPH,IN,20260,16860,3400,7500,6300,1200
11160,11161,1740,IN-00017,WARSAW,46580,KOSCIUSKO,IN,419382,302252,117130,236900,171400,56800
11160,11161,1740,IN-00017,WARSAW,46582,KOSCIUSKO,IN,48280,44180,4100,20000,20000,0
11160,11161,1740,IN-00017,WAWAKA,46794,NOBLE,IN,16976,15246,1730,15000,13300,1700
11160,11161,1740,IN-00017,WEST LAFAYETTE,47906,TIPPECANOE,IN,14708,9008,5700,13700,8000,5700
11160,11161,1740,IN-00017,WHEATFIELD,46392,JASPER,IN,13100,13100,0,10000,10000,0
11160,11161,1740,IN-00017,WINAMAC,46996,PULASKI,IN,884091,622053,262038,333900,254500,79400
11160,11161,1740,IN-00017,WOLCOTT,47995,WHITE,IN,140520,101955,38565,26800,26800,0
11167,11168,1745,TN-00018,ADAMSVILLE,38310,HARDIN,TN,33625,23889,9736,12400,8500,3900
11167,11168,1745,TN-00018,BEECH BLUFF,38313,MADISON,TN,41685,38685,3000,0,0,0
11167,11168,1745,TN-00018,BETHPAGE,37022,SUMNER,TN,577591,422466,155125,150700,81400,40200
11167,11168,1745,TN-00018,BETHPAGE,37022,TROUSDALE,TN,16292,15852,440,0,0,0
11167,11168,1745,TN-00018,BIG SANDY,38221,BENTON,TN,360118,292503,67615,13300,13300,0
11167,11168,1745,TN-00018,BROWNSVILLE,38012,HAYWOOD,TN,59306,58106,1200,58200,57000,1200
11167,11168,1745,TN-00018,CASTALIAN SPRINGS,37031,SUMNER,TN,2253953,1684527,569426,661600,500000,141400
11167,11168,1745,TN-00018,CENTERVILLE,37033,HICKMAN,TN,2099413,1772678,326735,705300,458700,75900
11167,11168,1745,TN-00018,CLARKSVILLE,37040,MONTGOMERY,TN,9277,9277,0,0,0,0
11167,11168,1745,TN-00018,CLIFTON,38425,HARDIN,TN,123206,98306,24900,0,0,0
11167,11168,1745,TN-00018,CLIFTON,38425,WAYNE,TN,114743,114743,0,0,0,0
11167,11168,1745,TN-00018,CORDOVA,38018,SHELBY,TN,9630,7630,2000,9700,7700,2000
11167,11168,1745,TN-00018,DENMARK,38391,MADISON,TN,659945,545020,114925,107300,78400,28900
11167,11168,1745,TN-00018,EADS,38028,SHELBY,TN,23863,23863,0,0,0,0
11167,11168,1745,TN-00018,FAIRVIEW,37062,WILLIAMSON,TN,488630,325425,163205,105400,44400,61000
11167,11168,1745,TN-00018,FRANKLIN,37064,WILLIAMSON,TN,40480,33980,6500,0,0,0
11167,11168,1745,TN-00018,HARTSVILLE,37074,TROUSDALE,TN,1357995,1163555,194440,605900,515800,77100
11167,11168,1745,TN-00018,HOHENWALD,38462,LEWIS,TN,480489,390932,89557,159300,153500,5800
11167,11168,1745,TN-00018,INDIAN MOUND,37079,MONTGOMERY,TN,100481,100481,0,0,0,0
11167,11168,1745,TN-00018,JACKSON,38301,MADISON,TN,270538,197921,72617,219200,173200,46000
11167,11168,1745,TN-00018,JACKSON,38305,MADISON,TN,3885737,2913299,972438,1086900,862800,224100
11167,11168,1745,TN-00018,LAFAYETTE,37083,MACON,TN,8450777,6513579,1937198,2328500,1763600,484700
11167,11168,1745,TN-00018,LINDEN,37096,PERRY,TN,21573,21573,0,0,0,0
11167,11168,1745,TN-00018,MEMPHIS,38108,SHELBY,TN,3500,0,3500,3500,0,3500
11167,11168,1745,TN-00018,MEMPHIS,38109,SHELBY,TN,200,0,200,0,0,0
11167,11168,1745,TN-00018,MEMPHIS,38112,SHELBY,TN,7150,0,7150,0,0,0
11167,11168,1745,TN-00018,MEMPHIS,38115,SHELBY,TN,28681,21906,6775,9500,7900,1600
11167,11168,1745,TN-00018,MEMPHIS,38116,SHELBY,TN,2500,0,2500,0,0,0
11167,11168,1745,TN-00018,MEMPHIS,38118,SHELBY,TN,41003,25628,15375,21100,20400,700
11167,11168,1745,TN-00018,MEMPHIS,38125,SHELBY,TN,12073,11798,275,0,0,0
11167,11168,1745,TN-00018,MEMPHIS,38141,SHELBY,TN,46135,44135,2000,7500,7500,0
11167,11168,1745,TN-00018,MORRIS CHAPEL,38361,HARDIN,TN,113337,71272,42065,33700,20700,13000
11167,11168,1745,TN-00018,PRIMM SPRINGS,38476,HICKMAN,TN,436751,313226,123525,190300,161900,28400
11167,11168,1745,TN-00018,PRIMM SPRINGS,38476,WILLIAMSON,TN,1656435,1376298,280137,568700,517400,51300
11167,11168,1745,TN-00018,RAMER,38367,MCNAIRY,TN,23386,20386,3000,0,0,0
11167,11168,1745,TN-00018,SAVANNAH,38372,HARDIN,TN,3526311,2743062,783249,662400,506100,156300
11167,11168,1745,TN-00018,SELMER,38375,MCNAIRY,TN,149735,137385,12350,7200,7200,0
11167,11168,1745,TN-00018,STANTONVILLE,38379,MCNAIRY,TN,29454,28454,1000,0,0,0
11167,11168,1745,TN-00018,STEWART,37175,HOUSTON,TN,287674,275544,12130,0,0,0
11167,11168,1745,TN-00018,THREE WAY,38343,MADISON,TN,13576,13576,0,10000,10000,0
11169,11170,1744,AR-00015,ASH FLAT,72513,SHARP,AR,1845409,1419209,426200,335100,253900,81200
11169,11170,1744,AR-00015,ATKINS,72823,POPE,AR,1998004,1387979,610025,911500,717100,194400
11169,11170,1744,AR-00015,CLEVELAND,72030,CONWAY,AR,549210,342910,206300,0,0,0
11169,11170,1744,AR-00015,CLEVELAND,72030,VAN BUREN,AR,250087,171562,78525,0,0,0
11169,11170,1744,AR-00015,CLINTON,72031,VAN BUREN,AR,5442696,3955729,1486967,1422600,1150700,271900
11169,11170,1744,AR-00015,EVENING SHADE,72532,IZARD,AR,100584,66309,34275,0,0,0
11169,11170,1744,AR-00015,EVENING SHADE,72532,SHARP,AR,520023,389323,130700,83100,66500,16600
11169,11170,1744,AR-00015,FLIPPIN,72634,MARION,AR,485605,328330,157275,283100,208000,75100
11169,11170,1744,AR-00015,FOX,72051,STONE,AR,601190,507904,93286,0,0,0
11169,11170,1744,AR-00015,GASSVILLE,72635,BAXTER,AR,2371767,1807414,564353,742600,544500,198100
11169,11170,1744,AR-00015,HARDY,72542,SHARP,AR,220881,213381,7500,0,0,0
11169,11170,1744,AR-00015,HATTIEVILLE,72063,CONWAY,AR,533584,432534,101050,317000,236100,60300
11169,11170,1744,AR-00015,HIGHLAND,72542,SHARP,AR,531177,340002,191175,135600,75900,59700
11169,11170,1744,AR-00015,MELBOURNE,72556,IZARD,AR,944415,648228,296187,202700,177700,25000
11169,11170,1744,AR-00015,MOUNTAIN VIEW,72560,STONE,AR,3306829,2358711,948118,797600,537500,243500
11169,11170,1744,AR-00015,POCAHONTAS,72455,RANDOLPH,AR,731,731,0,800,800,0
11169,11170,1744,AR-00015,RUSSELLVILLE,72802,POPE,AR,66254,64054,2200,36700,34500,2200
11169,11170,1744,AR-00015,SAGE,72573,IZARD,AR,382111,237911,144200,150700,117100,33600
11169,11170,1744,AR-00015,SCOTLAND,72141,VAN BUREN,AR,12575,0,12575,0,0,0
11169,11170,1744,AR-00015,SHIRLEY,72153,STONE,AR,169378,113228,56150,119700,79700,40000
11169,11170,1744,AR-00015,SHIRLEY,72153,VAN BUREN,AR,572742,397768,174974,313000,233000,80000
11169,11170,1744,AR-00015,WARM SPRINGS,72478,RANDOLPH,AR,133851,94626,39225,0,0,0
11169,11170,1744,AR-00015,YELLVILLE,72687,MARION,AR,4825,4825,0,4200,4200,0
11169,11170,1744,AR-00015,ZION,72556,IZARD,AR,218074,149674,68400,95000,77800,17200
11171,11172,,MS-00015,ABBEVILLE,38601,LAFAYETTE,MS,785603,581003,204600,190200,164800,3000
11171,11172,,MS-00015,CORINTH,38834,ALCORN,MS,9020,9020,0,9100,9100,0
11171,11172,,MS-00015,OXFORD,38655,LAFAYETTE,MS,123687,86750,36937,82500,55600,26900
11171,11172,,MS-00015,SELMER,38375,MCNAIRY,TN,64995,64995,0,50000,50000,0
11171,11172,,MS-00015,WALNUT,38683,TIPPAH,MS,73229,70829,2400,23300,23300,0
11174,11175,,AL-00013,AUTAUGAVILLE,36003,AUTAUGA,AL,304707,291507,13200,181100,173900,7200
11174,11175,,AL-00013,CLANTON,35046,CHILTON,AL,7630,0,7630,7700,0,7700
11174,11175,,AL-00013,PRATTVILLE,36066,AUTAUGA,AL,1929847,1328009,601838,382300,217900,164400
11176,11177,,AL-00012,BERRY,35546,FAYETTE,AL,349355,215755,133600,225200,161200,64000
11176,11177,,AL-00012,COURTLAND,35618,LAWRENCE,AL,10004,10004,0,0,0,0
11176,11177,,AL-00012,DECATUR,35603,MORGAN,AL,224052,193152,30900,222100,193200,28900
11176,11177,,AL-00012,HENAGAR,35978,JACKSON,AL,121141,72141,49000,0,0,0
11176,11177,,AL-00012,MOULTON,35650,LAWRENCE,AL,2480072,1882477,597595,862500,663400,199100
11176,11177,,AL-00012,PISGAH,35765,JACKSON,AL,416636,274486,142150,238600,151600,40000
11176,11177,,AL-00012,TOWNLEY,35587,WALKER,AL,47700,0,47700,0,0,0
11176,11177,,AL-00012,TRINITY,35673,MORGAN,AL,93395,61445,31950,86200,59900,26300
11178,11179,1746,KY-00013,BONNIEVILLE,42713,HART,KY,32524,30074,2450,19200,17500,1700
11178,11179,1746,KY-00013,BRANDENBURG,40108,MEADE,KY,256114,148353,107761,159800,96300,63500
11178,11179,1746,KY-00013,CECILIA,42724,HARDIN,KY,675211,418797,256414,371400,219300,152100
11178,11179,1746,KY-00013,CENTRAL CITY,42330,MUHLENBERG,KY,1085537,879587,205950,555900,490500,65400
11178,11179,1746,KY-00013,CROFTON,42217,CHRISTIAN,KY,440223,342348,97875,265900,223300,42600
11178,11179,1746,KY-00013,CYNTHIANA,41031,HARRISON,KY,955783,815533,140250,683200,569700,113500
11178,11179,1746,KY-00013,ELIZABETHTOWN,42701,HARDIN,KY,31571,28871,2700,47400,24100,2200
11178,11179,1746,KY-00013,FOUNTAIN RUN,42133,MONROE,KY,17730,0,17730,16600,0,16600
