SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
12100,12101,1895,MA-00025,PEABODY,01960,MIDDLESEX,MA,36804,27554,9250,36200,26900,9300
12100,12101,1895,MA-00025,PEMBROKE,02359,PLYMOUTH,MA,412836,312461,100375,329000,238300,90700
12100,12101,1895,MA-00025,PEPPERELL,01463,MIDDLESEX,MA,33833,21183,12650,8500,300,8200
12100,12101,1895,MA-00025,PLAINVILLE,02762,NORFOLK,MA,118923,96498,22425,83700,71300,12400
12100,12101,1895,MA-00025,PLYMOUTH,02360,PLYMOUTH,MA,202121,170871,31250,91500,68100,23400
12100,12101,1895,MA-00025,PLYMOUTH,02362,PLYMOUTH,MA,55797,55797,0,0,0,0
12100,12101,1895,MA-00025,PLYMPTON,02367,PLYMOUTH,MA,73535,52225,21310,64500,48400,16100
12100,12101,1895,MA-00025,PRINCETON,01541,WORCESTER,MA,120028,114308,5720,131800,108200,5700
12100,12101,1895,MA-00025,QUINCY,02169,NORFOLK,MA,1213312,915887,297425,592700,413100,179600
12100,12101,1895,MA-00025,QUINCY,02170,NORFOLK,MA,283412,217272,66140,141400,99400,42000
12100,12101,1895,MA-00025,QUINCY,02171,NORFOLK,MA,255403,176878,78525,107100,86100,21000
12100,12101,1895,MA-00025,RANDOLPH,02368,NORFOLK,MA,807121,660041,147080,479000,397900,81100
12100,12101,1895,MA-00025,RANDOLPH,02368,SUFFOLK,MA,11248,7873,3375,0,0,0
12100,12101,1895,MA-00025,RAYNHAM,02767,BRISTOL,MA,610250,494050,116200,261300,213100,48200
12100,12101,1895,MA-00025,READING,01867,MIDDLESEX,MA,575687,398304,177383,333800,208100,125700
12100,12101,1895,MA-00025,REHOBOTH,02769,BRISTOL,MA,563051,461191,101860,317700,258600,59100
12100,12101,1895,MA-00025,REVERE,02151,SUFFOLK,MA,211981,158155,53826,111500,70300,41200
12100,12101,1895,MA-00025,ROCHESTER,02770,PLYMOUTH,MA,133197,93432,39765,96500,62800,33700
12100,12101,1895,MA-00025,ROCKLAND,02370,PLYMOUTH,MA,367427,308432,58995,239100,202200,36900
12100,12101,1895,MA-00025,ROCKPORT,01966,ESSEX,MA,93732,84882,8850,48800,46100,2700
12100,12101,1895,MA-00025,ROSLINDALE,02131,SUFFOLK,MA,206880,165740,41140,108700,95000,13700
12100,12101,1895,MA-00025,ROWLEY,01969,ESSEX,MA,57485,42960,14525,15700,8900,6800
12100,12101,1895,MA-00025,RUTLAND,01543,WORCESTER,MA,39206,38956,250,39300,39000,300
12100,12101,1895,MA-00025,S. EASTON,02375,BRISTOL,MA,33887,24762,9125,0,0,0
12100,12101,1895,MA-00025,SALEM,01970,ESSEX,MA,137057,96692,40365,43600,37300,6300
12100,12101,1895,MA-00025,SAUGUS,01906,ESSEX,MA,352122,300762,51360,218500,185000,33500
12100,12101,1895,MA-00025,SCITUATE,02066,PLYMOUTH,MA,341084,274953,66131,104700,84200,20500
12100,12101,1895,MA-00025,SEEKONK,02771,BRISTOL,MA,699768,524312,175456,358500,260700,97800
12100,12101,1895,MA-00025,SHARON,02067,NORFOLK,MA,612567,481422,131145,336700,259400,77300
12100,12101,1895,MA-00025,SHERBORN,01770,MIDDLESEX,MA,82420,70945,11475,48300,36900,11400
12100,12101,1895,MA-00025,SHIRLEY,01464,MIDDLESEX,MA,200563,136988,63575,168800,105600,63200
12100,12101,1895,MA-00025,SHREWSBURY,01545,WORCESTER,MA,177220,151495,25725,81400,70300,11100
12100,12101,1895,MA-00025,SOMERSET,02725,BRISTOL,MA,52132,42832,9300,22600,15500,7100
12100,12101,1895,MA-00025,SOMERSET,02726,BRISTOL,MA,517464,377749,139715,334400,245300,89100
12100,12101,1895,MA-00025,SOMERVILLE,02144,MIDDLESEX,MA,13779,12579,1200,0,0,0
12100,12101,1895,MA-00025,SOUTH  BOSTON,02127,SUFFOLK,MA,13149,2399,10750,0,0,0
12100,12101,1895,MA-00025,SOUTH ATTLEBORO,02703,BRISTOL,MA,11253,8003,3250,10400,7200,3200
12100,12101,1895,MA-00025,SOUTH BOSTON,02127,SUFFOLK,MA,69290,53940,15350,26200,10900,15300
12100,12101,1895,MA-00025,SOUTH DARTMOUTH,02748,BRISTOL,MA,29574,28374,1200,23500,22300,1200
12100,12101,1895,MA-00025,SOUTH EASTON,02375,BRISTOL,MA,298825,214325,84500,147300,98600,48700
12100,12101,1895,MA-00025,SOUTH HAMILTON,01982,ESSEX,MA,266598,247723,18875,106200,98600,7600
12100,12101,1895,MA-00025,SOUTH LANCASTER,01561,WORCESTER,MA,6234,6234,0,6000,6000,0
12100,12101,1895,MA-00025,SOUTH WALPOLE,02071,NORFOLK,MA,17912,12912,5000,12900,7900,5000
12100,12101,1895,MA-00025,SOUTH WEYMOUTH,02190,NORFOLK,MA,236737,168262,68475,154100,98200,55900
12100,12101,1895,MA-00025,SOUTHBOROUGH,01772,WORCESTER,MA,21399,17299,4100,0,0,0
12100,12101,1895,MA-00025,SOUTHBRIDGE,01550,WORCESTER,MA,33369,24749,8620,26100,17500,8600
12100,12101,1895,MA-00025,SPENCER,01562,WORCESTER,MA,30448,27618,2830,27000,24200,2800
12100,12101,1895,MA-00025,STONEHAM,02180,MIDDLESEX,MA,457594,327539,130055,348500,254800,93700
12100,12101,1895,MA-00025,STONGHTON,02072,NORFOLK,MA,24399,17499,6900,24400,17500,6900
12100,12101,1895,MA-00025,STOUGHTON,02072,NORFOLK,MA,652846,468603,184243,401100,275400,125700
12100,12101,1895,MA-00025,STOW,01775,MIDDLESEX,MA,63893,52293,11600,56300,44700,11600
12100,12101,1895,MA-00025,SUDBURY,01776,MIDDLESEX,MA,417633,292218,125415,224900,155600,69300
12100,12101,1895,MA-00025,SUTTON,01590,WORCESTER,MA,14771,12321,2450,13600,11200,2400
12100,12101,1895,MA-00025,SWAMPSCOTT,01907,ESSEX,MA,77783,65333,12450,77900,65400,12500
12100,12101,1895,MA-00025,SWANSEA,02777,BRISTOL,MA,516721,420136,96585,212000,175000,37000
12100,12101,1895,MA-00025,TAUNTON,02780,BRISTOL,MA,1000774,774899,225875,541400,433100,108300
12100,12101,1895,MA-00025,TEWKSBURY,01876,MIDDLESEX,MA,765113,589573,175540,436000,335200,100800
12100,12101,1895,MA-00025,TOPSFIELD,01983,ESSEX,MA,93261,59756,33505,70100,52100,18000
12100,12101,1895,MA-00025,TOWNSEND,01469,MIDDLESEX,MA,45906,30256,15650,40900,25300,15600
12100,12101,1895,MA-00025,TYNGSBORO,01879,MIDDLESEX,MA,104825,91250,13575,101900,88300,13600
12100,12101,1895,MA-00025,UPTON,01568,WORCESTER,MA,37651,30851,6800,37700,30900,6800
12100,12101,1895,MA-00025,UXBRIDGE,01569,WORCESTER,MA,22798,17848,4950,8100,8100,0
12100,12101,1895,MA-00025,WABAN,02468,MIDDLESEX,MA,116940,102090,14850,78000,63100,14900
12100,12101,1895,MA-00025,WAKEFIELD,01880,MIDDLESEX,MA,543503,454298,89205,401500,327100,74400
12100,12101,1895,MA-00025,WALPOLE,02081,NORFOLK,MA,426251,318121,108130,230100,176100,54000
12100,12101,1895,MA-00025,WALTHAM,02451,MIDDLESEX,MA,298571,248057,50514,206900,161900,39900
12100,12101,1895,MA-00025,WALTHAM,02452,MIDDLESEX,MA,130124,80199,49925,57100,41900,15200
12100,12101,1895,MA-00025,WALTHAM,02453,MIDDLESEX,MA,179862,137111,42751,69000,52100,16900
12100,12101,1895,MA-00025,WAREHAM,02571,PLYMOUTH,MA,90532,77957,12575,67100,58000,9100
12100,12101,1895,MA-00025,WAREHAM,02576,PLYMOUTH,MA,8104,4479,3625,7500,3900,3600
12100,12101,1895,MA-00025,WATERTOWN,02472,MIDDLESEX,MA,137684,86409,51275,91800,51200,40600
12100,12101,1895,MA-00025,WAYLAND,01778,MIDDLESEX,MA,246279,218029,28250,183100,167600,15500
12100,12101,1895,MA-00025,WELLESLEY,02481,NORFOLK,MA,145762,111817,33945,138500,104400,34100
12100,12101,1895,MA-00025,WELLESLEY,02482,NORFOLK,MA,140814,104984,35830,102000,74200,27800
12100,12101,1895,MA-00025,WELLESLEY HILLS,02481,NORFOLK,MA,82451,79901,2550,73900,71400,2500
12100,12101,1895,MA-00025,WEST,02465,MIDDLESEX,MA,5914,4539,1375,0,0,0
12100,12101,1895,MA-00025,WEST BRIDGEWATER,02379,PLYMOUTH,MA,182283,128418,53865,152800,101500,51300
12100,12101,1895,MA-00025,WEST NEWBURY,01985,ESSEX,MA,11307,11307,0,9200,9200,0
12100,12101,1895,MA-00025,WEST NEWTON,02465,MIDDLESEX,MA,185878,141703,44175,159500,120000,39500
12100,12101,1895,MA-00025,WEST ROXBURY,02132,MIDDLESEX,MA,9688,9688,0,1300,1300,0
12100,12101,1895,MA-00025,WEST ROXBURY,02132,SUFFOLK,MA,175401,147601,27800,97900,77700,20200
12100,12101,1895,MA-00025,WEST WAREHAM,02576,PLYMOUTH,MA,76799,52154,24645,49500,26600,22900
12100,12101,1895,MA-00025,WESTBOROUGH,01581,WORCESTER,MA,62092,60742,1350,0,0,0
12100,12101,1895,MA-00025,WESTFORD,01886,MIDDLESEX,MA,175322,156582,18740,120400,99700,15100
12100,12101,1895,MA-00025,WESTMINSTER,01473,WORCESTER,MA,56159,43284,12875,51900,39500,12400
12100,12101,1895,MA-00025,WESTON,02493,MIDDLESEX,MA,357022,254176,102846,68300,46500,21800
12100,12101,1895,MA-00025,WESTPORT,02790,BRISTOL,MA,581264,475211,106053,383400,296200,85000
12100,12101,1895,MA-00025,WESTWOOD,02090,NORFOLK,MA,237815,179255,58560,143300,110800,32500
12100,12101,1895,MA-00025,WEYMOUTH,02188,NORFOLK,MA,182719,148839,33880,90200,73500,16700
12100,12101,1895,MA-00025,WEYMOUTH,02189,NORFOLK,MA,92766,82166,10600,26600,22400,4200
12100,12101,1895,MA-00025,WEYMOUTH,02190,NORFOLK,MA,123382,97122,26260,78100,68700,9400
12100,12101,1895,MA-00025,WEYMOUTH,02191,NORFOLK,MA,22442,15398,7044,20900,13800,7100
12100,12101,1895,MA-00025,WHITMAN,02382,PLYMOUTH,MA,63201,48876,14325,60800,46500,14300
12100,12101,1895,MA-00025,WILMINGTON,01887,MIDDLESEX,MA,891713,683315,208398,486800,378000,108800
12100,12101,1895,MA-00025,WINCHESTER,01890,MIDDLESEX,MA,307430,251780,55650,154200,126500,27700
12100,12101,1895,MA-00025,WINTHROP,02152,SUFFOLK,MA,80248,69273,10975,53600,53600,0
12100,12101,1895,MA-00025,WOBURN,01801,MIDDLESEX,MA,660603,513207,147396,334800,254200,80600
12100,12101,1895,MA-00025,WORCESTER,01602,WORCESTER,MA,71703,51203,20500,31100,20300,10800
12100,12101,1895,MA-00025,WORCESTER,01603,WORCESTER,MA,57730,54265,3465,52600,49100,3500
12100,12101,1895,MA-00025,WORCESTER,01605,WORCESTER,MA,7202,6902,300,0,0,0
12100,12101,1895,MA-00025,WORCESTER,01606,WORCESTER,MA,33981,26306,7675,32900,25300,7600
12100,12101,1895,MA-00025,WORCESTER,01609,WORCESTER,MA,21670,13795,7875,14000,13800,200
12100,12101,1895,MA-00025,WRENTHAM,02093,NORFOLK,MA,80260,72130,8130,62300,55000,7300
12107,12108,1897,NJ-00014,ABSECON,08201,ATLANTIC,NJ,50729,31964,18765,43100,24400,16100
12107,12108,1897,NJ-00014,ALLENHURST,07711,MONMOUTH,NJ,8462,5612,2850,8500,5700,2800
12107,12108,1897,NJ-00014,ATL HIGHLANDS,07716,MONMOUTH,NJ,30451,30451,0,0,0,0
12107,12108,1897,NJ-00014,ATLANTIC CITY,08401,ATLANTIC,NJ,110141,108491,1650,12000,12000,0
12107,12108,1897,NJ-00014,ATLANTIC HIGHLANDS,07716,MONMOUTH,NJ,237590,220565,17025,52300,45000,7300
12107,12108,1897,NJ-00014,BASKING RIDGE,07920,SOMERSET,NJ,83168,73548,9620,39700,30700,9000
12107,12108,1897,NJ-00014,BAYVILLE,08721,OCEAN,NJ,77002,45702,31300,40100,22700,17400
12107,12108,1897,NJ-00014,BEACHWOOD,08722,OCEAN,NJ,15021,15021,0,0,0,0
12107,12108,1897,NJ-00014,BELFORD,07718,MONMOUTH,NJ,80484,65909,14575,58700,46700,12000
12107,12108,1897,NJ-00014,BELLE MEAD,08502,SOMERSET,NJ,15894,15894,0,0,0,0
12107,12108,1897,NJ-00014,BERGENFIELD,07621,BERGEN,NJ,60983,44783,16200,43500,31600,11900
12107,12108,1897,NJ-00014,BLACKWOOD,08012,GLOUCESTER,NJ,35904,27769,8135,20300,19700,600
12107,12108,1897,NJ-00014,BLOOMFIELD,07003,ESSEX,NJ,18761,11686,7075,4400,2000,2400
12107,12108,1897,NJ-00014,BOUND BROOK,08805,SOMERSET,NJ,444851,296067,148784,86200,38100,48100
12107,12108,1897,NJ-00014,BRANCHBURG,08853,SOMERSET,NJ,60853,38833,22020,0,0,0
12107,12108,1897,NJ-00014,BRICK,08723,OCEAN,NJ,284886,201116,83770,123500,116900,6600
12107,12108,1897,NJ-00014,BRICK,08724,OCEAN,NJ,136565,94790,41775,64500,48400,16100
12107,12108,1897,NJ-00014,BRIDGETON,08302,CUMBERLAND,NJ,105298,78873,26425,55300,47100,8200
12107,12108,1897,NJ-00014,BRIGANTINE,08203,ATLANTIC,NJ,27148,27148,0,24500,24500,0
12107,12108,1897,NJ-00014,BROWNS MILLS,08015,BURLINGTON,NJ,64544,55919,8625,25600,25600,0
12107,12108,1897,NJ-00014,BUENA,08310,ATLANTIC,NJ,219287,168937,50350,86500,50500,36000
12107,12108,1897,NJ-00014,BURLINGTON,08016,BURLINGTON,NJ,43757,43757,0,0,0,0
12107,12108,1897,NJ-00014,BURLINGTON TOWNSHIP,08016,BURLINGTON,NJ,4194,3994,200,4200,4000,200
12107,12108,1897,NJ-00014,BUTLER,07405,MORRIS,NJ,30356,25856,4500,29900,25300,4600
12107,12108,1897,NJ-00014,CAPE MAY,08204,CAPE MAY,NJ,332372,273772,58600,172900,129000,43900
12107,12108,1897,NJ-00014,CAPE MAY COURT HOUSE,08210,CAPE MAY,NJ,844284,646736,197548,384500,299300,80000
12107,12108,1897,NJ-00014,CLARK,07066,UNION,NJ,15275,12700,2575,11900,9400,2500
12107,12108,1897,NJ-00014,CLAYTON,08312,GLOUCESTER,NJ,185899,142534,43365,121500,93600,27900
12107,12108,1897,NJ-00014,CLOSTER,07624,BERGEN,NJ,22771,15821,6950,14000,14000,0
12107,12108,1897,NJ-00014,COLTS NECK,07722,MONMOUTH,NJ,74007,52357,21650,65500,46300,19200
12107,12108,1897,NJ-00014,CORBIN CITY,08270,ATLANTIC,NJ,9565,9565,0,0,0,0
12107,12108,1897,NJ-00014,CRANFORD,07016,UNION,NJ,7415,6515,900,0,0,0
12107,12108,1897,NJ-00014,CREAM RIDGE,08514,MONMOUTH,NJ,51653,46853,4800,6700,6700,0
12107,12108,1897,NJ-00014,CRESSKILL,07626,BERGEN,NJ,67716,56156,11560,25100,18200,6900
12107,12108,1897,NJ-00014,DEMAREST,07627,BERGEN,NJ,13176,13176,0,13200,13200,0
12107,12108,1897,NJ-00014,DENVILLE,07834,MORRIS,NJ,37037,22737,14300,32900,20000,12900
12107,12108,1897,NJ-00014,DOROTHY,08317,ATLANTIC,NJ,316811,266511,50300,188000,152000,36000
12107,12108,1897,NJ-00014,DUMONT,07628,BERGEN,NJ,137456,96481,40975,38000,26100,11900
12107,12108,1897,NJ-00014,DUNELLEN,08812,MIDDLESEX,NJ,30986,21106,9880,23900,14000,9900
12107,12108,1897,NJ-00014,E BRUNSWICK,08816,MIDDLESEX,NJ,21502,12802,8700,21600,12900,8700
12107,12108,1897,NJ-00014,EAST BRUNSWICK,08816,MIDDLESEX,NJ,401519,311659,89860,152000,129100,22900
12107,12108,1897,NJ-00014,EAST HANOVER,07936,MORRIS,NJ,56556,45506,11050,36900,27700,9200
12107,12108,1897,NJ-00014,EAST ORANGE,07017,ESSEX,NJ,19093,18268,825,19100,18300,800
12107,12108,1897,NJ-00014,EATONTOWN,07724,MONMOUTH,NJ,58699,49549,9150,55900,46700,9200
12107,12108,1897,NJ-00014,EDISON,08817,MIDDLESEX,NJ,72859,56209,16650,39600,35100,4500
12107,12108,1897,NJ-00014,EDISON,08820,MIDDLESEX,NJ,60951,48661,12290,26200,14000,12200
12107,12108,1897,NJ-00014,EGG HARBOR CITY,08215,ATLANTIC,NJ,260158,200188,59970,138300,106900,31400
12107,12108,1897,NJ-00014,EGG HARBOR TOWNSHIP,08234,ATLANTIC,NJ,697324,570810,126514,517400,412000,103100
12107,12108,1897,NJ-00014,EGG HARBOR TWP,08234,ATLANTIC,NJ,16894,16894,0,14000,14000,0
12107,12108,1897,NJ-00014,EGG HARBOR TWP.,08234,ATLANTIC,NJ,23646,13196,10450,15700,5300,10400
12107,12108,1897,NJ-00014,ELIZABETH,07208,UNION,NJ,28076,26776,1300,0,0,0
12107,12108,1897,NJ-00014,ELWOOD,08217,ATLANTIC,NJ,47542,36667,10875,14000,5700,8300
12107,12108,1897,NJ-00014,EMERSON,07630,BERGEN,NJ,15739,14389,1350,15200,13800,1400
12107,12108,1897,NJ-00014,ENGLEWOOD,07631,BERGEN,NJ,45524,32774,12750,43400,30600,12800
12107,12108,1897,NJ-00014,ENGLEWOOD CLIFFS,07632,BERGEN,NJ,71486,57896,13590,62300,48700,13600
12107,12108,1897,NJ-00014,ERMA,08204,CAPE MAY,NJ,7511,7511,0,5800,5800,0
12107,12108,1897,NJ-00014,ESTALL MANOR,08319,ATLANTIC,NJ,7807,7807,0,7600,7600,0
12107,12108,1897,NJ-00014,ESTELL MANOR,08319,ATLANTIC,NJ,129542,102327,27215,100600,77500,23100
12107,12108,1897,NJ-00014,EWING,08618,MERCER,NJ,17654,13104,4550,7800,7800,0
12107,12108,1897,NJ-00014,EWING,08628,MERCER,NJ,27007,24182,2825,23800,22300,1500
12107,12108,1897,NJ-00014,EWING,08638,MERCER,NJ,56438,50813,5625,6600,6600,0
12107,12108,1897,NJ-00014,FAIR HAVEN,07704,MONMOUTH,NJ,13303,11103,2200,8500,6300,2200
12107,12108,1897,NJ-00014,FAIRFIELD,07004,ESSEX,NJ,577718,355843,221875,233400,135100,92800
12107,12108,1897,NJ-00014,FANWOOD,07023,UNION,NJ,37005,20955,16050,35600,19600,16000
12107,12108,1897,NJ-00014,FARMINGDALE,07727,MONMOUTH,NJ,147030,124005,23025,49200,33900,15300
12107,12108,1897,NJ-00014,FOLSOM,08094,ATLANTIC,NJ,11509,10499,1010,0,0,0
12107,12108,1897,NJ-00014,FORDS,08863,MIDDLESEX,NJ,14387,7737,6650,0,0,0
12107,12108,1897,NJ-00014,FORKED RIVER,08731,OCEAN,NJ,44341,27741,16600,0,0,0
12107,12108,1897,NJ-00014,FRANKLIN PARK,08823,SOMERSET,NJ,5610,3110,2500,0,0,0
12107,12108,1897,NJ-00014,FRANKLIN TOWNSHIP,08540,SOMERSET,NJ,43146,38896,4250,0,0,0
12107,12108,1897,NJ-00014,FRANKLINVILLE,08322,GLOUCESTER,NJ,423163,339445,83718,276300,223600,52700
12107,12108,1897,NJ-00014,FREEHOLD,07728,MONMOUTH,NJ,129493,103218,26275,107500,87400,20100
12107,12108,1897,NJ-00014,GALLOWAY,08205,ATLANTIC,NJ,176201,135701,40500,84200,74100,10100
12107,12108,1897,NJ-00014,GILLETTE,07933,MORRIS,NJ,49592,28292,21300,14000,6800,7200
12107,12108,1897,NJ-00014,GLASSBORO,08028,GLOUCESTER,NJ,95767,80802,14965,30400,28200,2200
12107,12108,1897,NJ-00014,GLEN ROCK,07452,BERGEN,NJ,13252,11902,1350,13300,12000,1300
12107,12108,1897,NJ-00014,GREEN BROOK,08812,SOMERSET,NJ,50278,31053,19225,42900,23600,19300
12107,12108,1897,NJ-00014,GREEN CREEK,08219,CAPE MAY,NJ,75399,55199,20200,65900,46500,19400
12107,12108,1897,NJ-00014,HACKENSACK,07601,BERGEN,NJ,11924,10384,1540,12000,10400,1600
12107,12108,1897,NJ-00014,HAMILTON,08690,MERCER,NJ,23882,20957,2925,23800,20800,3000
12107,12108,1897,NJ-00014,HAMMONTON,08037,ATLANTIC,NJ,481691,418476,63215,363400,244200,32900
12107,12108,1897,NJ-00014,HAZLET,07730,MONMOUTH,NJ,57663,53188,4475,49200,44700,4500
12107,12108,1897,NJ-00014,HEWITT,07421,PASSAIC,NJ,6161,6161,0,0,0,0
12107,12108,1897,NJ-00014,HIGHLANDS,07732,MONMOUTH,NJ,67217,44444,22773,63500,41400,22100
12107,12108,1897,NJ-00014,HIGHTSTOWN,08520,MERCER,NJ,8705,6705,2000,3800,1800,2000
12107,12108,1897,NJ-00014,HILLSBOROUGH,08844,SOMERSET,NJ,151023,93273,57750,50100,15100,35000
12107,12108,1897,NJ-00014,HILLSDALE,07642,BERGEN,NJ,233944,225844,8100,49800,46500,3300
12107,12108,1897,NJ-00014,HOLMDEL,07733,MONMOUTH,NJ,115213,84383,30830,40700,27000,13700
12107,12108,1897,NJ-00014,HOWELL,07731,MONMOUTH,NJ,379177,314252,64925,139000,116300,22700
12107,12108,1897,NJ-00014,JACKSON,08527,OCEAN,NJ,596851,462376,134475,416700,322500,86700
12107,12108,1897,NJ-00014,JAMESBURG,08831,MIDDLESEX,NJ,20364,12364,8000,20400,12400,8000
12107,12108,1897,NJ-00014,KEANSBURG,07734,MONMOUTH,NJ,56695,56695,0,56400,56400,0
12107,12108,1897,NJ-00014,KENDALL PARK,08824,MIDDLESEX,NJ,51744,48444,3300,41200,41200,0
12107,12108,1897,NJ-00014,KENILWORTH,07033,UNION,NJ,38142,35002,3140,0,0,0
12107,12108,1897,NJ-00014,KEYPORT,07735,MONMOUTH,NJ,50919,50419,500,25000,24500,500
12107,12108,1897,NJ-00014,KINNELON,07405,MORRIS,NJ,55408,40358,15050,0,0,0
12107,12108,1897,NJ-00014,LAKE HOPATCONG,07849,MORRIS,NJ,78406,62661,15745,57900,42100,15800
12107,12108,1897,NJ-00014,LAKEWOOD,08701,OCEAN,NJ,57599,38249,19350,14000,14000,0
12107,12108,1897,NJ-00014,LANDISVILLE,08326,ATLANTIC,NJ,38804,26929,11875,21400,15800,5600
12107,12108,1897,NJ-00014,LANOKA HARBOR,08734,OCEAN,NJ,35634,28509,7125,34800,27700,7100
12107,12108,1897,NJ-00014,LAWRENCEVILLE,08648,MERCER,NJ,61172,44822,16350,28400,22100,6300
12107,12108,1897,NJ-00014,LEDGEWOOD,07852,MORRIS,NJ,13339,5089,8250,0,0,0
12107,12108,1897,NJ-00014,LEESBURG,08327,CUMBERLAND,NJ,6800,6800,0,3200,3200,0
12107,12108,1897,NJ-00014,LEONARDO,07737,MONMOUTH,NJ,226746,222446,4300,116700,115400,1300
12107,12108,1897,NJ-00014,LEONIA,07605,BERGEN,NJ,34407,18407,16000,33900,17900,16000
12107,12108,1897,NJ-00014,LINCOLN PARK,07035,MORRIS,NJ,1148112,817769,330343,229900,126500,103400
12107,12108,1897,NJ-00014,LINCOLN PK,07035,MORRIS,NJ,23425,15555,7870,0,0,0
12107,12108,1897,NJ-00014,LINCROFT,07738,MONMOUTH,NJ,29258,20558,8700,28600,19900,8700
12107,12108,1897,NJ-00014,LINDEN,07036,UNION,NJ,111506,96106,15400,37400,33500,3900
12107,12108,1897,NJ-00014,LINDENWOLD,08021,GLOUCESTER,NJ,29032,20757,8275,26800,18500,8300
12107,12108,1897,NJ-00014,LINWOOD,08221,ATLANTIC,NJ,33821,30846,2975,7400,7100,300
12107,12108,1897,NJ-00014,LITTLE FALLS,07424,PASSAIC,NJ,335799,231494,104305,85200,33900,51300
12107,12108,1897,NJ-00014,LITTLE SILVER,07739,MONMOUTH,NJ,42717,39417,3300,39800,38500,1300
12107,12108,1897,NJ-00014,LIVINGSTON,07039,ESSEX,NJ,20409,17934,2475,0,0,0
12107,12108,1897,NJ-00014,LODI,07644,BERGEN,NJ,16900,0,16900,0,0,0
12107,12108,1897,NJ-00014,LONG BRANCH,07740,MONMOUTH,NJ,37741,24871,12870,11600,7700,3900
12107,12108,1897,NJ-00014,LONGPORT,08403,ATLANTIC,NJ,50741,44791,5950,0,0,0
12107,12108,1897,NJ-00014,MANAHAWKIN,08050,OCEAN,NJ,6547,3172,3375,6600,3200,3400
12107,12108,1897,NJ-00014,MANALAPAN,07726,MONMOUTH,NJ,203453,171573,31880,119200,97800,21400
12107,12108,1897,NJ-00014,MANASQUAN,08736,MONMOUTH,NJ,13733,11383,2350,0,0,0
12107,12108,1897,NJ-00014,MANTUA,08051,GLOUCESTER,NJ,64757,49857,14900,32700,25400,7300
12107,12108,1897,NJ-00014,MANVILLE,08835,SOMERSET,NJ,55413,46238,9175,11400,5700,5700
12107,12108,1897,NJ-00014,MAPLEWOOD,07040,ESSEX,NJ,6786,4086,2700,0,0,0
12107,12108,1897,NJ-00014,MARGATE CITY,08402,ATLANTIC,NJ,5412,5412,0,0,0,0
12107,12108,1897,NJ-00014,MARLBORO,07746,MONMOUTH,NJ,58905,45056,13849,15300,10900,4400
12107,12108,1897,NJ-00014,MARMORA,08223,CAPE MAY,NJ,99986,88286,11700,89900,80900,9000
12107,12108,1897,NJ-00014,MARTINSVILLE,08836,SOMERSET,NJ,120228,100768,19460,110300,90800,19500
12107,12108,1897,NJ-00014,MATAWAN,07747,MONMOUTH,NJ,137143,103293,33850,87500,61800,25700
12107,12108,1897,NJ-00014,MAYS LANDING,08330,ATLANTIC,NJ,592078,466170,125908,280800,213900,60600
12107,12108,1897,NJ-00014,MAYWOOD,07607,BERGEN,NJ,43641,34606,9035,13400,12600,800
12107,12108,1897,NJ-00014,MEDFORD,08055,BURLINGTON,NJ,18809,10934,7875,0,0,0
12107,12108,1897,NJ-00014,MEDFORD LAKES,08055,BURLINGTON,NJ,59032,46407,12625,57000,44400,12600
12107,12108,1897,NJ-00014,MENDHAM,07945,MORRIS,NJ,12094,10219,1875,0,0,0
12107,12108,1897,NJ-00014,METUCHEN,08840,MIDDLESEX,NJ,109125,70275,38850,98600,59700,38900
12107,12108,1897,NJ-00014,MIDDLESESX,08846,MIDDLESEX,NJ,70227,26877,43350,14000,3100,10900
12107,12108,1897,NJ-00014,MIDDLESEX,08846,MIDDLESEX,NJ,323682,255862,67820,96000,76400,19600
12107,12108,1897,NJ-00014,MIDDLETOWN,07701,MONMOUTH,NJ,18297,15822,2475,17300,14800,2500
12107,12108,1897,NJ-00014,MIDDLETOWN,07748,MONMOUTH,NJ,186301,161701,24600,131000,118200,12800
12107,12108,1897,NJ-00014,MILLTOWN,08850,MIDDLESEX,NJ,17243,11668,5575,13300,7700,5600
12107,12108,1897,NJ-00014,MILLVILLE,08332,CUMBERLAND,NJ,220049,160414,59635,191300,139000,52300
12107,12108,1897,NJ-00014,MILMAY,08340,ATLANTIC,NJ,50361,36156,14205,38100,23900,14200
12107,12108,1897,NJ-00014,MINOTOLA,08341,ATLANTIC,NJ,47536,36498,11038,17400,16300,1100
12107,12108,1897,NJ-00014,MIZPAH,08342,ATLANTIC,NJ,3050,1620,1430,0,0,0
12107,12108,1897,NJ-00014,MONMOUTH JCT,08852,MIDDLESEX,NJ,96504,89304,7200,51700,44500,7200
12107,12108,1897,NJ-00014,MONMOUTH JUNCTION,08852,MIDDLESEX,NJ,36104,24144,11960,14000,8000,6000
12107,12108,1897,NJ-00014,MONROE,08831,MIDDLESEX,NJ,31657,21557,10100,31700,21600,10100
